Brightness	Occurrences
230.0	18
87.0	18
121.0	18
117.0	18
173.0	18
274.0	17
238.0	17
63.0	17
91.0	17
55.0	17
123.0	17
14.0	17
193.0	16
107.0	16
324.0	16
189.0	16
115.0	16
37.0	16
282.0	16
139.0	16
99.0	15
312.0	15
111.0	15
201.0	14
163.0	14
300.0	14
95.0	14
169.0	13
270.0	13
31.0	13
286.0	13
320.0	13
266.0	13
167.0	12
147.0	12
250.0	12
145.0	12
5.0	12
135.0	12
9.0	12
352.0	11
177.0	11
239.0	11
290.0	11
181.0	11
195.0	10
151.0	10
298.0	10
157.0	10
197.0	10
159.0	10
171.0	10
302.0	10
127.0	9
251.0	9
278.0	9
213.0	9
249.0	9
231.0	9
336.0	9
294.0	9
185.0	9
205.0	9
241.0	8
328.0	8
253.0	8
211.0	8
155.0	8
255.0	8
356.0	8
318.0	8
203.0	8
183.0	7
330.0	7
258.0	7
334.0	7
301.0	7
209.0	7
279.0	7
217.0	7
273.0	7
262.0	7
223.0	7
306.0	7
269.0	7
235.0	6
179.0	6
191.0	6
360.0	6
233.0	6
245.0	6
257.0	6
199.0	6
344.0	6
416.0	5
497.0	5
271.0	5
13.0	5
384.0	5
243.0	5
267.0	5
764.0	4
275.0	4
472.0	4
368.0	4
285.0	4
322.0	4
15.0	4
492.0	4
460.0	4
350.0	4
354.0	4
310.0	4
395.0	4
299.0	4
372.0	4
295.0	4
367.0	4
297.0	4
434.0	4
227.0	4
340.0	4
175.0	4
338.0	4
348.0	4
311.0	3
207.0	3
639.0	3
281.0	3
225.0	3
215.0	3
402.0	3
305.0	3
364.0	3
307.0	3
392.0	3
385.0	3
453.0	3
237.0	3
314.0	3
263.0	3
229.0	3
408.0	3
374.0	3
346.0	3
323.0	3
378.0	3
381.0	3
358.0	3
667.0	3
414.0	3
371.0	2
369.0	2
431.0	2
507.0	2
293.0	2
370.0	2
665.0	2
289.0	2
556.0	2
470.0	2
11.0	2
440.0	2
523.0	2
757.0	2
351.0	2
520.0	2
247.0	2
386.0	2
474.0	2
810.0	2
1075.0	2
400.0	2
502.0	2
648.0	2
362.0	2
705.0	2
353.0	2
303.0	2
376.0	2
349.0	2
259.0	2
865.0	2
410.0	2
563.0	2
420.0	2
483.0	2
357.0	2
265.0	2
261.0	2
584.0	2
756.0	2
327.0	2
988.0	2
379.0	2
389.0	2
6.0	2
559.0	2
874.0	1
568.0	1
663.0	1
333.0	1
337.0	1
433.0	1
443.0	1
931.0	1
640.0	1
375.0	1
897.0	1
469.0	1
1158.0	1
331.0	1
464.0	1
963.0	1
382.0	1
693.0	1
1002.0	1
598.0	1
542.0	1
1239.0	1
1096.0	1
329.0	1
526.0	1
601.0	1
767.0	1
1076.0	1
766.0	1
418.0	1
359.0	1
287.0	1
970.0	1
636.0	1
1349.0	1
776.0	1
447.0	1
326.0	1
221.0	1
325.0	1
704.0	1
660.0	1
891.0	1
713.0	1
401.0	1
609.0	1
1139.0	1
579.0	1
625.0	1
720.0	1
1004.0	1
390.0	1
887.0	1
595.0	1
505.0	1
380.0	1
387.0	1
480.0	1
363.0	1
407.0	1
394.0	1
555.0	1
309.0	1
739.0	1
552.0	1
391.0	1
527.0	1
870.0	1
521.0	1
425.0	1
450.0	1
343.0	1
692.0	1
485.0	1
411.0	1
600.0	1
1037.0	1
315.0	1
652.0	1
477.0	1
572.0	1
